,MEAS_DT,Ni_1.1C_min,Ni_1.1C_max,Cu_1.1C_min,Cu_1.1C_max,Ni_1.2C_min,Ni_1.2C_max,Cu_1.2C_min,Cu_1.2C_max,Cu_2.1T_min,Cu_2.1T_max,Cu_2.2T_min,Cu_2.2T_max,Cu_3.1T_min,Cu_3.1T_max,Cu_3.2T_min,Cu_3.2T_max,Ni_4.1T_min,Ni_4.1T_max,Ni_4.1C_min,Ni_4.1C_max,Ni_4.2T_min,Ni_4.2T_max,Ni_4.2C_min,Ni_4.2C_max,Ni_5.1T_min,Ni_5.1T_max,Ni_5.1C_min,Ni_5.1C_max,Ni_5.2T_min,Ni_5.2T_max,Ni_5.2C_min,Ni_5.2C_max,Ni_6.1T_min,Ni_6.1T_max,Ni_6.1C_min,Ni_6.1C_max,Ni_6.2T_min,Ni_6.2T_max,Ni_6.2C_min,Ni_6.2C_max
78,2024-01-20 06:15:00,2.5,3.0,4.4,4.9,2.8,3.2,4.4,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.825,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.78,6.0,6.8,1.5,1.6,9.3,9.45,1.45,1.425,9.2,9.45
79,2024-01-20 06:30:00,2.5,3.0,4.4,4.9,2.8,3.2,4.4,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.825,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.78,6.0,6.8,1.5,1.6,9.3,9.45,1.45,1.425,9.2,9.45
80,2024-01-20 06:45:00,2.7,3.0,4.300000000000001,4.95,2.8,3.2,4.8,5.35,0.28500000000000003,0.435,0.345,0.42,0.8,1.6,0.875,1.5499999999999998,0.55,0.8,4.0,5.2,0.65,0.79,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.1,1.35,9.3,9.0,1.4,1.6,9.2,9.65
81,2024-01-20 07:00:00,2.7,3.0,4.300000000000001,4.95,2.8,3.2,4.8,5.35,0.28500000000000003,0.435,0.345,0.42,0.8,1.6,0.875,1.5499999999999998,0.55,0.8,4.0,5.2,0.65,0.79,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.1,1.35,9.3,9.0,1.4,1.6,9.2,9.65
82,2024-01-20 07:15:00,2.7,3.0,4.300000000000001,4.95,2.8,3.2,4.8,5.35,0.28500000000000003,0.435,0.345,0.42,0.8,1.6,0.875,1.5499999999999998,0.55,0.8,4.0,5.2,0.65,0.79,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.1,1.35,9.3,9.0,1.4,1.6,9.2,9.65
83,2024-01-20 07:30:00,2.7,3.0,4.300000000000001,4.95,2.8,3.2,4.8,5.35,0.28500000000000003,0.435,0.345,0.42,0.8,1.6,0.875,1.5499999999999998,0.55,0.8,4.0,5.2,0.65,0.79,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.1,1.35,9.3,9.0,1.4,1.6,9.2,9.65
84,2024-01-20 07:45:00,2.7,3.0,4.300000000000001,4.95,2.8,3.2,4.8,5.35,0.28500000000000003,0.435,0.345,0.42,0.8,1.6,0.875,1.5499999999999998,0.55,0.8,4.0,5.2,0.65,0.79,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.1,1.35,9.3,9.0,1.4,1.6,9.2,9.65
85,2024-01-20 08:00:00,2.7,3.0,4.300000000000001,4.95,2.8,3.2,4.8,5.35,0.28500000000000003,0.435,0.345,0.42,0.8,1.6,0.875,1.5499999999999998,0.55,0.8,4.0,5.2,0.65,0.79,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.1,1.35,9.3,9.0,1.4,1.6,9.2,9.65
86,2024-01-20 08:15:00,2.7,3.0,4.300000000000001,4.95,2.8,3.2,4.8,5.35,0.28500000000000003,0.435,0.345,0.42,0.8,1.6,0.875,1.5499999999999998,0.55,0.8,4.0,5.2,0.65,0.79,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.1,1.35,9.3,9.0,1.4,1.6,9.2,9.65
87,2024-01-20 08:30:00,2.7,3.0,4.300000000000001,4.95,2.8,3.2,4.8,5.35,0.28500000000000003,0.435,0.345,0.42,0.8,1.6,0.875,1.5499999999999998,0.55,0.8,4.0,5.2,0.65,0.79,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.1,1.35,9.3,9.0,1.4,1.6,9.2,9.65
88,2024-01-20 08:45:00,2.7,3.0,4.4,4.9,2.8,3.2,4.4,5.2,0.34,0.45,0.34,0.42,0.8,1.6,0.8,1.5,0.67,0.7,4.0,4.8,0.65,0.725,3.5,4.3,0.65,0.7,6.1,6.5,0.55,0.75,6.0,6.8,1.1,1.35,9.3,9.0,1.0,1.25,8.8,9.0
89,2024-01-20 09:00:00,2.7,3.0,4.4,4.9,2.8,3.2,4.4,5.2,0.34,0.45,0.34,0.42,0.8,1.6,0.8,1.5,0.67,0.7,4.0,4.8,0.65,0.725,3.5,4.3,0.65,0.7,6.1,6.5,0.55,0.75,6.0,6.8,1.1,1.35,9.3,9.0,1.0,1.25,8.8,9.0
90,2024-01-20 09:15:00,2.7,3.0,4.4,4.9,2.8,3.2,4.4,5.2,0.34,0.45,0.34,0.42,0.8,1.6,0.8,1.5,0.67,0.7,4.0,4.8,0.65,0.725,3.5,4.3,0.65,0.7,6.1,6.5,0.55,0.75,6.0,6.8,1.1,1.35,9.3,9.0,1.0,1.25,8.8,9.0
91,2024-01-20 09:30:00,2.7,3.0,4.4,4.9,2.8,3.2,4.4,5.2,0.34,0.45,0.34,0.42,0.8,1.6,0.8,1.5,0.67,0.7,4.0,4.8,0.65,0.725,3.5,4.3,0.65,0.7,6.1,6.5,0.55,0.75,6.0,6.8,1.1,1.35,9.3,9.0,1.0,1.25,8.8,9.0
92,2024-01-20 09:45:00,2.7,3.0,4.4,4.9,2.8,3.2,4.4,5.2,0.34,0.45,0.34,0.42,0.8,1.6,0.8,1.5,0.67,0.7,4.0,4.8,0.65,0.725,3.5,4.3,0.65,0.7,6.1,6.5,0.55,0.75,6.0,6.8,1.1,1.35,9.3,9.0,1.0,1.25,8.8,9.0
93,2024-01-20 10:00:00,2.7,3.0,4.4,4.9,2.8,3.2,4.4,5.2,0.34,0.45,0.34,0.42,0.8,1.6,0.8,1.5,0.67,0.7,4.0,4.8,0.65,0.725,3.5,4.3,0.65,0.7,6.1,6.5,0.55,0.75,6.0,6.8,1.1,1.35,9.3,9.0,1.0,1.25,8.8,9.0
94,2024-01-20 10:15:00,2.7,3.0,4.4,4.9,2.8,3.2,4.4,5.2,0.34,0.45,0.34,0.42,0.8,1.6,0.8,1.5,0.67,0.7,4.0,4.8,0.65,0.725,3.5,4.3,0.65,0.7,6.1,6.5,0.55,0.75,6.0,6.8,1.1,1.35,9.3,9.0,1.0,1.25,8.8,9.0
95,2024-01-20 10:30:00,2.7,3.0,4.4,4.9,2.8,3.2,4.4,5.2,0.34,0.45,0.34,0.42,0.8,1.6,0.8,1.5,0.67,0.7,4.0,4.8,0.65,0.725,3.5,4.3,0.65,0.7,6.1,6.5,0.55,0.75,6.0,6.8,1.1,1.35,9.3,9.0,1.0,1.25,8.8,9.0
96,2024-01-20 10:45:00,2.7,3.0,4.300000000000001,4.9,2.8,3.2,4.4,5.2,0.34,0.45,0.34,0.42,0.8,1.4,0.9,1.5,0.65,0.7,4.0,4.8,0.65,0.75,3.5,4.5,0.6000000000000001,0.7,6.1,6.65,0.55,0.75,6.0,6.8,1.1,1.4,9.3,9.2,1.4,1.55,9.2,9.65
97,2024-01-20 11:00:00,2.7,3.0,4.300000000000001,4.9,2.8,3.2,4.4,5.2,0.34,0.45,0.34,0.42,0.8,1.4,0.9,1.5,0.65,0.7,4.0,4.8,0.65,0.75,3.5,4.5,0.6000000000000001,0.7,6.1,6.65,0.55,0.75,6.0,6.8,1.1,1.4,9.3,9.2,1.4,1.55,9.2,9.65
98,2024-01-20 11:15:00,2.7,3.0,4.300000000000001,4.9,2.8,3.2,4.4,5.2,0.34,0.45,0.34,0.42,0.8,1.4,0.9,1.5,0.65,0.7,4.0,4.8,0.65,0.75,3.5,4.5,0.6000000000000001,0.7,6.1,6.65,0.55,0.75,6.0,6.8,1.1,1.4,9.3,9.2,1.4,1.55,9.2,9.65
99,2024-01-20 11:30:00,2.7,3.0,4.300000000000001,4.9,2.8,3.2,4.4,5.2,0.34,0.45,0.34,0.42,0.8,1.4,0.9,1.5,0.65,0.7,4.0,4.8,0.65,0.75,3.5,4.5,0.6000000000000001,0.7,6.1,6.65,0.55,0.75,6.0,6.8,1.1,1.4,9.3,9.2,1.4,1.55,9.2,9.65
100,2024-01-20 11:45:00,2.7,3.0,4.300000000000001,4.9,2.8,3.2,4.4,5.2,0.34,0.45,0.34,0.42,0.8,1.4,0.9,1.5,0.65,0.7,4.0,4.8,0.65,0.75,3.5,4.5,0.6000000000000001,0.7,6.1,6.65,0.55,0.75,6.0,6.8,1.1,1.4,9.3,9.2,1.4,1.55,9.2,9.65
101,2024-01-20 12:00:00,2.7,3.0,4.300000000000001,4.9,2.8,3.2,4.4,5.2,0.34,0.45,0.34,0.42,0.8,1.4,0.9,1.5,0.65,0.7,4.0,4.8,0.65,0.75,3.5,4.5,0.6000000000000001,0.7,6.1,6.65,0.55,0.75,6.0,6.8,1.1,1.4,9.3,9.2,1.4,1.55,9.2,9.65
102,2024-01-20 12:15:00,2.7,3.0,4.300000000000001,4.9,2.8,3.2,4.4,5.2,0.34,0.45,0.34,0.42,0.8,1.4,0.9,1.5,0.65,0.7,4.0,4.8,0.65,0.75,3.5,4.5,0.6000000000000001,0.7,6.1,6.65,0.55,0.75,6.0,6.8,1.1,1.4,9.3,9.2,1.4,1.55,9.2,9.65
103,2024-01-20 12:30:00,2.7,3.0,4.300000000000001,4.9,2.8,3.2,4.4,5.2,0.34,0.45,0.34,0.42,0.8,1.4,0.9,1.5,0.65,0.7,4.0,4.8,0.65,0.75,3.5,4.5,0.6000000000000001,0.7,6.1,6.65,0.55,0.75,6.0,6.8,1.1,1.4,9.3,9.2,1.4,1.55,9.2,9.65
104,2024-01-20 12:45:00,2.7,3.0,4.2,4.9,2.8,3.2,4.4,5.2,0.34,0.45,0.34,0.42,0.8,1.4,0.9,1.5,0.6100000000000001,0.75,4.0,5.0,0.65,0.8,3.5,4.5,0.65,0.7,6.1,6.5,0.55,0.75,6.0,6.8,1.1,1.35,9.3,9.0,1.0,1.25,8.8,9.0
105,2024-01-20 13:00:00,2.7,3.0,4.2,4.9,2.8,3.2,4.4,5.2,0.34,0.45,0.34,0.42,0.8,1.4,0.9,1.5,0.6100000000000001,0.75,4.0,5.0,0.65,0.8,3.5,4.5,0.65,0.7,6.1,6.5,0.55,0.75,6.0,6.8,1.1,1.35,9.3,9.0,1.0,1.25,8.8,9.0
106,2024-01-20 13:15:00,2.7,3.0,4.2,4.9,2.8,3.2,4.4,5.2,0.34,0.45,0.34,0.42,0.8,1.4,0.9,1.5,0.6100000000000001,0.75,4.0,5.0,0.65,0.8,3.5,4.5,0.65,0.7,6.1,6.5,0.55,0.75,6.0,6.8,1.1,1.35,9.3,9.0,1.0,1.25,8.8,9.0
107,2024-01-20 13:30:00,2.7,3.0,4.2,4.9,2.8,3.2,4.4,5.2,0.34,0.45,0.34,0.42,0.8,1.4,0.9,1.5,0.6100000000000001,0.75,4.0,5.0,0.65,0.8,3.5,4.5,0.65,0.7,6.1,6.5,0.55,0.75,6.0,6.8,1.1,1.35,9.3,9.0,1.0,1.25,8.8,9.0
108,2024-01-20 13:45:00,2.7,3.0,4.2,4.9,2.8,3.2,4.4,5.2,0.34,0.45,0.34,0.42,0.8,1.4,0.9,1.5,0.6100000000000001,0.75,4.0,5.0,0.65,0.8,3.5,4.5,0.65,0.7,6.1,6.5,0.55,0.75,6.0,6.8,1.1,1.35,9.3,9.0,1.0,1.25,8.8,9.0
109,2024-01-20 14:00:00,2.7,3.0,4.2,4.9,2.8,3.2,4.4,5.2,0.34,0.45,0.34,0.42,0.8,1.4,0.9,1.5,0.6100000000000001,0.75,4.0,5.0,0.65,0.8,3.5,4.5,0.65,0.7,6.1,6.5,0.55,0.75,6.0,6.8,1.1,1.35,9.3,9.0,1.0,1.25,8.8,9.0
110,2024-01-20 14:15:00,2.7,3.0,4.2,4.9,2.8,3.2,4.4,5.2,0.34,0.45,0.34,0.42,0.8,1.4,0.9,1.5,0.6100000000000001,0.75,4.0,5.0,0.65,0.8,3.5,4.5,0.65,0.7,6.1,6.5,0.55,0.75,6.0,6.8,1.1,1.35,9.3,9.0,1.0,1.25,8.8,9.0
111,2024-01-20 14:30:00,2.7,3.0,4.2,4.9,2.8,3.2,4.4,5.2,0.34,0.45,0.34,0.42,0.8,1.4,0.9,1.5,0.6100000000000001,0.75,4.0,5.0,0.65,0.8,3.5,4.5,0.65,0.7,6.1,6.5,0.55,0.75,6.0,6.8,1.1,1.35,9.3,9.0,1.0,1.25,8.8,9.0
112,2024-01-20 14:45:00,2.5,3.0,4.4,4.9,2.8,3.2,4.7,5.2,0.28500000000000003,0.435,0.345,0.42,0.8,1.4,1.0,1.4,0.66,0.7,4.0,4.8,0.65,0.7,3.5,4.3,0.65,0.7,6.1,6.5,0.55,0.75,6.0,6.8,1.1,1.35,9.3,9.0,1.0,1.25,8.8,9.0
113,2024-01-20 15:00:00,2.5,3.0,4.4,4.9,2.8,3.2,4.7,5.2,0.28500000000000003,0.435,0.345,0.42,0.8,1.4,1.0,1.4,0.66,0.7,4.0,4.8,0.65,0.7,3.5,4.3,0.65,0.7,6.1,6.5,0.55,0.75,6.0,6.8,1.1,1.35,9.3,9.0,1.0,1.25,8.8,9.0
114,2024-01-20 15:15:00,2.5,3.0,4.4,4.9,2.8,3.2,4.7,5.2,0.28500000000000003,0.435,0.345,0.42,0.8,1.4,1.0,1.4,0.66,0.7,4.0,4.8,0.65,0.7,3.5,4.3,0.65,0.7,6.1,6.5,0.55,0.75,6.0,6.8,1.1,1.35,9.3,9.0,1.0,1.25,8.8,9.0
115,2024-01-20 15:30:00,2.5,3.0,4.4,4.9,2.8,3.2,4.7,5.2,0.28500000000000003,0.435,0.345,0.42,0.8,1.4,1.0,1.4,0.66,0.7,4.0,4.8,0.65,0.7,3.5,4.3,0.65,0.7,6.1,6.5,0.55,0.75,6.0,6.8,1.1,1.35,9.3,9.0,1.0,1.25,8.8,9.0
116,2024-01-20 15:45:00,2.5,3.0,4.4,4.9,2.8,3.2,4.7,5.2,0.28500000000000003,0.435,0.345,0.42,0.8,1.4,1.0,1.4,0.66,0.7,4.0,4.8,0.65,0.7,3.5,4.3,0.65,0.7,6.1,6.5,0.55,0.75,6.0,6.8,1.1,1.35,9.3,9.0,1.0,1.25,8.8,9.0
117,2024-01-20 16:00:00,2.5,3.0,4.4,4.9,2.8,3.2,4.7,5.2,0.28500000000000003,0.435,0.345,0.42,0.8,1.4,1.0,1.4,0.66,0.7,4.0,4.8,0.65,0.7,3.5,4.3,0.65,0.7,6.1,6.5,0.55,0.75,6.0,6.8,1.1,1.35,9.3,9.0,1.0,1.25,8.8,9.0
118,2024-01-20 16:15:00,2.5,3.0,4.4,4.9,2.8,3.2,4.7,5.2,0.28500000000000003,0.435,0.345,0.42,0.8,1.4,1.0,1.4,0.66,0.7,4.0,4.8,0.65,0.7,3.5,4.3,0.65,0.7,6.1,6.5,0.55,0.75,6.0,6.8,1.1,1.35,9.3,9.0,1.0,1.25,8.8,9.0
119,2024-01-20 16:30:00,2.5,3.0,4.4,4.9,2.8,3.2,4.7,5.2,0.28500000000000003,0.435,0.345,0.42,0.8,1.4,1.0,1.4,0.66,0.7,4.0,4.8,0.65,0.7,3.5,4.3,0.65,0.7,6.1,6.5,0.55,0.75,6.0,6.8,1.1,1.35,9.3,9.0,1.0,1.25,8.8,9.0
120,2024-01-20 16:45:00,2.7,3.0,4.300000000000001,4.9,2.8,3.2,4.4,5.2,0.28500000000000003,0.435,0.345,0.42,0.8,1.8,1.15,1.75,0.55,0.8,4.0,5.2,0.65,0.8,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.1,1.35,8.6,9.0,1.4,1.6,9.2,9.8
121,2024-01-20 17:00:00,2.7,3.0,4.300000000000001,4.9,2.8,3.2,4.4,5.2,0.28500000000000003,0.435,0.345,0.42,0.8,1.8,1.15,1.75,0.55,0.8,4.0,5.2,0.65,0.8,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.1,1.35,8.6,9.0,1.4,1.6,9.2,9.8
122,2024-01-20 17:15:00,2.7,3.0,4.300000000000001,4.9,2.8,3.2,4.4,5.2,0.28500000000000003,0.435,0.345,0.42,0.8,1.8,1.15,1.75,0.55,0.8,4.0,5.2,0.65,0.8,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.1,1.35,8.6,9.0,1.4,1.6,9.2,9.8
123,2024-01-20 17:30:00,2.7,3.0,4.300000000000001,4.9,2.8,3.2,4.4,5.2,0.28500000000000003,0.435,0.345,0.42,0.8,1.8,1.15,1.75,0.55,0.8,4.0,5.2,0.65,0.8,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.1,1.35,8.6,9.0,1.4,1.6,9.2,9.8
124,2024-01-20 17:45:00,2.7,3.0,4.300000000000001,4.9,2.8,3.2,4.4,5.2,0.28500000000000003,0.435,0.345,0.42,0.8,1.8,1.15,1.75,0.55,0.8,4.0,5.2,0.65,0.8,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.1,1.35,8.6,9.0,1.4,1.6,9.2,9.8
125,2024-01-20 18:00:00,2.7,3.0,4.300000000000001,4.9,2.8,3.2,4.4,5.2,0.28500000000000003,0.435,0.345,0.42,0.8,1.8,1.15,1.75,0.55,0.8,4.0,5.2,0.65,0.8,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.1,1.35,8.6,9.0,1.4,1.6,9.2,9.8
126,2024-01-20 18:15:00,2.7,3.0,4.300000000000001,4.9,2.8,3.2,4.4,5.2,0.28500000000000003,0.435,0.345,0.42,0.8,1.8,1.15,1.75,0.55,0.8,4.0,5.2,0.65,0.8,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.1,1.35,8.6,9.0,1.4,1.6,9.2,9.8
127,2024-01-20 18:30:00,2.7,3.0,4.300000000000001,4.9,2.8,3.2,4.4,5.2,0.28500000000000003,0.435,0.345,0.42,0.8,1.8,1.15,1.75,0.55,0.8,4.0,5.2,0.65,0.8,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.1,1.35,8.6,9.0,1.4,1.6,9.2,9.8
128,2024-01-20 18:45:00,2.7,3.0,4.300000000000001,4.9,2.8,3.2,4.5,5.2,0.34,0.45,0.34,0.42,0.8,1.6,0.825,1.4,0.67,0.7,4.0,4.8,0.675,0.78,3.5,4.6,0.65,0.7,6.1,6.5,0.55,0.75,6.0,6.8,1.1,1.35,9.3,9.0,1.0,1.25,8.8,9.0
129,2024-01-20 19:00:00,2.7,3.0,4.300000000000001,4.9,2.8,3.2,4.5,5.2,0.34,0.45,0.34,0.42,0.8,1.6,0.825,1.4,0.67,0.7,4.0,4.8,0.675,0.78,3.5,4.6,0.65,0.7,6.1,6.5,0.55,0.75,6.0,6.8,1.1,1.35,9.3,9.0,1.0,1.25,8.8,9.0
130,2024-01-20 19:15:00,2.7,3.0,4.300000000000001,4.9,2.8,3.2,4.5,5.2,0.34,0.45,0.34,0.42,0.8,1.6,0.825,1.4,0.67,0.7,4.0,4.8,0.675,0.78,3.5,4.6,0.65,0.7,6.1,6.5,0.55,0.75,6.0,6.8,1.1,1.35,9.3,9.0,1.0,1.25,8.8,9.0
131,2024-01-20 19:30:00,2.7,3.0,4.300000000000001,4.9,2.8,3.2,4.5,5.2,0.34,0.45,0.34,0.42,0.8,1.6,0.825,1.4,0.67,0.7,4.0,4.8,0.675,0.78,3.5,4.6,0.65,0.7,6.1,6.5,0.55,0.75,6.0,6.8,1.1,1.35,9.3,9.0,1.0,1.25,8.8,9.0
132,2024-01-20 19:45:00,2.7,3.0,4.300000000000001,4.9,2.8,3.2,4.5,5.2,0.34,0.45,0.34,0.42,0.8,1.6,0.825,1.4,0.67,0.7,4.0,4.8,0.675,0.78,3.5,4.6,0.65,0.7,6.1,6.5,0.55,0.75,6.0,6.8,1.1,1.35,9.3,9.0,1.0,1.25,8.8,9.0
133,2024-01-20 20:00:00,2.7,3.0,4.300000000000001,4.9,2.8,3.2,4.5,5.2,0.34,0.45,0.34,0.42,0.8,1.6,0.825,1.4,0.67,0.7,4.0,4.8,0.675,0.78,3.5,4.6,0.65,0.7,6.1,6.5,0.55,0.75,6.0,6.8,1.1,1.35,9.3,9.0,1.0,1.25,8.8,9.0
134,2024-01-20 20:15:00,2.7,3.0,4.300000000000001,4.9,2.8,3.2,4.5,5.2,0.34,0.45,0.34,0.42,0.8,1.6,0.825,1.4,0.67,0.7,4.0,4.8,0.675,0.78,3.5,4.6,0.65,0.7,6.1,6.5,0.55,0.75,6.0,6.8,1.1,1.35,9.3,9.0,1.0,1.25,8.8,9.0
135,2024-01-20 20:30:00,2.7,3.0,4.300000000000001,4.9,2.8,3.2,4.5,5.2,0.34,0.45,0.34,0.42,0.8,1.6,0.825,1.4,0.67,0.7,4.0,4.8,0.675,0.78,3.5,4.6,0.65,0.7,6.1,6.5,0.55,0.75,6.0,6.8,1.1,1.35,9.3,9.0,1.0,1.25,8.8,9.0
136,2024-01-20 20:45:00,2.7,3.0,4.4,4.9,2.8,3.2,4.5,5.2,0.34,0.45,0.34,0.42,0.8,1.8,0.825,1.5,0.67,0.7,4.0,4.8,0.7,0.75,3.5,4.7,0.65,0.7,6.1,6.5,0.55,0.78,6.0,6.8,1.5,1.6,9.3,9.5,1.45,1.25,9.2,9.4
137,2024-01-20 21:00:00,2.7,3.0,4.4,4.9,2.8,3.2,4.5,5.2,0.34,0.45,0.34,0.42,0.8,1.8,0.825,1.5,0.67,0.7,4.0,4.8,0.7,0.75,3.5,4.7,0.65,0.7,6.1,6.5,0.55,0.78,6.0,6.8,1.5,1.6,9.3,9.5,1.45,1.25,9.2,9.4
138,2024-01-20 21:15:00,2.7,3.0,4.4,4.9,2.8,3.2,4.5,5.2,0.34,0.45,0.34,0.42,0.8,1.8,0.825,1.5,0.67,0.7,4.0,4.8,0.7,0.75,3.5,4.7,0.65,0.7,6.1,6.5,0.55,0.78,6.0,6.8,1.5,1.6,9.3,9.5,1.45,1.25,9.2,9.4
139,2024-01-20 21:30:00,2.7,3.0,4.4,4.9,2.8,3.2,4.5,5.2,0.34,0.45,0.34,0.42,0.8,1.8,0.825,1.5,0.67,0.7,4.0,4.8,0.7,0.75,3.5,4.7,0.65,0.7,6.1,6.5,0.55,0.78,6.0,6.8,1.5,1.6,9.3,9.5,1.45,1.25,9.2,9.4
140,2024-01-20 21:45:00,2.7,3.0,4.4,4.9,2.8,3.2,4.5,5.2,0.34,0.45,0.34,0.42,0.8,1.8,0.825,1.5,0.67,0.7,4.0,4.8,0.7,0.75,3.5,4.7,0.65,0.7,6.1,6.5,0.55,0.78,6.0,6.8,1.5,1.6,9.3,9.5,1.45,1.25,9.2,9.4
141,2024-01-20 22:00:00,2.7,3.0,4.4,4.9,2.8,3.2,4.5,5.2,0.34,0.45,0.34,0.42,0.8,1.8,0.825,1.5,0.67,0.7,4.0,4.8,0.7,0.75,3.5,4.7,0.65,0.7,6.1,6.5,0.55,0.78,6.0,6.8,1.5,1.6,9.3,9.5,1.45,1.25,9.2,9.4
142,2024-01-20 22:15:00,2.7,3.0,4.4,4.9,2.8,3.2,4.5,5.2,0.34,0.45,0.34,0.42,0.8,1.8,0.825,1.5,0.67,0.7,4.0,4.8,0.7,0.75,3.5,4.7,0.65,0.7,6.1,6.5,0.55,0.78,6.0,6.8,1.5,1.6,9.3,9.5,1.45,1.25,9.2,9.4
143,2024-01-20 22:30:00,2.7,3.0,4.4,4.9,2.8,3.2,4.5,5.2,0.34,0.45,0.34,0.42,0.8,1.8,0.825,1.5,0.67,0.7,4.0,4.8,0.7,0.75,3.5,4.7,0.65,0.7,6.1,6.5,0.55,0.78,6.0,6.8,1.5,1.6,9.3,9.5,1.45,1.25,9.2,9.4
144,2024-01-20 22:45:00,2.6,3.0,4.4,4.9,2.8,3.2,4.4,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.65,0.78,3.5,4.7,0.6000000000000001,0.7,6.1,6.65,0.55,0.75,6.0,6.8,1.5,1.6,9.3,9.4,1.45,1.55,9.2,9.5
145,2024-01-20 23:00:00,2.6,3.0,4.4,4.9,2.8,3.2,4.4,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.65,0.78,3.5,4.7,0.6000000000000001,0.7,6.1,6.65,0.55,0.75,6.0,6.8,1.5,1.6,9.3,9.4,1.45,1.55,9.2,9.5
146,2024-01-20 23:15:00,2.6,3.0,4.4,4.9,2.8,3.2,4.4,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.65,0.78,3.5,4.7,0.6000000000000001,0.7,6.1,6.65,0.55,0.75,6.0,6.8,1.5,1.6,9.3,9.4,1.45,1.55,9.2,9.5
147,2024-01-20 23:30:00,2.6,3.0,4.4,4.9,2.8,3.2,4.4,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.65,0.78,3.5,4.7,0.6000000000000001,0.7,6.1,6.65,0.55,0.75,6.0,6.8,1.5,1.6,9.3,9.4,1.45,1.55,9.2,9.5
148,2024-01-20 23:45:00,2.6,3.0,4.4,4.9,2.8,3.2,4.4,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.65,0.78,3.5,4.7,0.6000000000000001,0.7,6.1,6.65,0.55,0.75,6.0,6.8,1.5,1.6,9.3,9.4,1.45,1.55,9.2,9.5
149,2024-01-21 00:00:00,2.6,3.0,4.4,4.9,2.8,3.2,4.4,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.65,0.78,3.5,4.7,0.6000000000000001,0.7,6.1,6.65,0.55,0.75,6.0,6.8,1.5,1.6,9.3,9.4,1.45,1.55,9.2,9.5
150,2024-01-21 00:15:00,2.6,3.0,4.4,4.9,2.8,3.2,4.4,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.65,0.78,3.5,4.7,0.6000000000000001,0.7,6.1,6.65,0.55,0.75,6.0,6.8,1.5,1.6,9.3,9.4,1.45,1.55,9.2,9.5
151,2024-01-21 00:30:00,2.6,3.0,4.4,4.9,2.8,3.2,4.4,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.65,0.78,3.5,4.7,0.6000000000000001,0.7,6.1,6.65,0.55,0.75,6.0,6.8,1.5,1.6,9.3,9.4,1.45,1.55,9.2,9.5
152,2024-01-21 00:45:00,2.5,3.0,4.4,4.9,2.8,3.2,4.4,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.7,1.7,0.55,0.8,4.0,5.2,0.65,0.8,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.1,1.35,9.3,9.0,1.4,1.6,9.2,9.8
